GEOID,dist_type,store_rowid_p,dist,row,duration,mb_rank
13121011508,D2,134,31107.08535621507,3802,41.42796666666666,MB2
13121011508,D4,10,43029.78467487065,3804,43.1839,MB3
13121011508,D3,40,36108.28202377406,3803,50.34396666666667,MB4
13121011508,D5,18,44317.40478955166,3805,56.619699999999995,MB5
13121011509,D1,12,27574.820282603687,306,34.4389,MB1
13121011509,D2,134,27901.96423562116,307,37.33626666666667,MB2
13121011509,D3,10,35946.95445223016,308,41.833933333333334,MB3
13121011509,D4,8,36978.82069198493,309,47.21398333333333,MB4
13121011509,D5,115,40398.13064219984,310,53.54473333333333,MB5
13121011510,D1,12,27367.45214702854,4221,36.30963333333333,MB1
13121011510,D2,134,29483.44180845581,4222,38.586933333333334,MB2
13121011510,D3,10,36359.96450783574,4223,41.66856666666667,MB3
13121011510,D4,8,38106.15950754248,4224,47.04861666666667,MB4
13121011510,D5,40,40310.81053927761,4225,51.79823333333333,MB5
13121011511,D1,12,28422.41040559757,976,35.47018333333333,MB1
13121011511,D2,134,31362.891831499146,977,39.6879,MB2
13121011511,D3,10,35753.713596089496,978,41.275083333333335,MB3
13121011511,D4,8,37977.492051089386,979,46.655150000000006,MB4
13121011511,D5,40,38173.88600201172,980,47.879933333333334,MB5
13121011512,D2,12,29671.28258319294,597,37.96083333333333,MB1
13121011512,D1,134,28959.387412435666,596,40.858216666666664,MB2
13121011512,D3,10,33959.7082615627,598,42.834916666666665,MB3
13121011512,D4,8,34701.75760137959,599,48.21496666666667,MB4
13121011512,D5,29,40014.718733733025,600,48.52976666666667,MB5
13121011513,D2,12,31157.091568406653,4157,37.75236666666667,MB1
13121011513,D3,10,32449.498889086437,4158,38.611200000000004,MB2
13121011513,D1,134,30383.077381997344,4156,40.649766666666665,MB3
13121011513,D4,8,33272.07250956011,4159,43.99126666666667,MB4
13121011513,D5,29,40499.59852270637,4160,48.9032,MB5
13121011514,D1,12,22177.84671659762,4096,28.36815,MB1
13121011514,D2,134,28607.51052112188,4097,38.08838333333333,MB2
13121011514,D4,10,43291.93267376604,4099,44.34368333333334,MB3
13121011514,D3,40,38648.117054841154,4098,53.22173333333333,MB4
13121011514,D5,115,43365.02207281481,4100,54.296866666666666,MB5
13121011515,D1,12,25323.627643557462,3766,32.30073333333333,MB1
13121011515,D2,134,29944.29080123875,3767,38.972566666666665,MB2
13121011515,D4,10,39446.08122808161,3769,40.97425,MB3
13121011515,D5,8,41819.94654138504,3770,46.354299999999995,MB4
13121011515,D3,40,38033.22236208928,3768,48.46195,MB5
13121011612,D1,40,23849.510011240396,46,29.911583333333333,MB1
13121011612,D3,10,30365.01019352116,48,32.711283333333334,MB2
13121011612,D4,8,35970.42373458825,49,37.82608333333334,MB3
13121011612,D5,18,40447.29440493221,50,41.932766666666666,MB4
13121011612,D2,118,30271.925071260037,47,42.252766666666666,MB5
13121011618,D2,10,32876.18456490451,42,35.400150000000004,MB1
13121011618,D1,40,30421.5514573743,41,38.89783333333333,MB2
13121011618,D4,8,36857.517987770676,44,40.78021666666667,MB3
13121011618,D3,12,34500.37407717396,43,45.558166666666665,MB4
13121011618,D5,118,38085.495673886355,45,51.23895,MB5
13121011624,D1,40,25272.152441851384,4806,34.411566666666666,MB1
13121011624,D5,18,37511.70248270334,4810,40.687149999999995,MB2
13121011624,D4,10,37412.23985852657,4809,42.81701666666667,MB3
13121011624,D2,12,35135.17959238749,4807,43.22358333333333,MB4
13121011624,D3,118,36496.27101171581,4808,48.53845,MB5
13121011627,D1,40,22468.317893973624,4181,31.306833333333334,MB1
13121011627,D3,10,33458.11643831032,4183,37.926500000000004,MB2
13121011627,D5,8,39036.81903101205,4185,43.04131666666667,MB3
13121011627,D4,18,37837.820672914415,4184,43.32805,MB4
13121011627,D2,118,31341.691123744633,4182,43.648,MB5
13121011628,D1,40,24112.7393839729,3756,31.686416666666666,MB1
13121011628,D3,10,31561.343125877414,3758,36.52681666666667,MB2
13121011628,D4,8,36980.02954070813,3759,41.64163333333333,MB3
13121011628,D5,18,39971.21138085771,3760,43.70761666666667,MB4
13121011628,D2,118,31490.683443694375,3757,44.02758333333334,MB5
13121011629,D1,40,24135.99850686649,616,30.044966666666667,MB1
13121011629,D3,10,33217.04635401452,618,36.664633333333335,MB2
13121011629,D4,8,38488.205674186625,619,41.77945,MB3
13121011629,D2,118,32740.86759115813,617,42.38615,MB4
13121011629,D5,12,38983.71432322428,620,50.03053333333333,MB5
13121011630,D1,40,25538.07103903974,4101,33.09943333333333,MB1
13121011630,D3,10,35767.49982021125,4103,38.74438333333333,MB2
13121011630,D5,18,38665.72758876444,4105,42.1802,MB3
13121011630,D4,12,35938.3686400134,4104,46.77616666666667,MB4
13121011630,D2,118,35699.00849284137,4102,46.859566666666666,MB5
13121011631,D1,40,23858.406083518035,4166,31.8046,MB1
13121011631,D5,18,37010.930111115194,4170,39.433816666666665,MB2
13121011631,D3,10,36469.9213559386,4168,39.754149999999996,MB3
13121011631,D2,118,34713.24638447699,4167,45.47565,MB4
13121011631,D4,12,36918.38898438439,4169,46.35913333333333,MB5
13121011632,D1,40,23923.66785247849,4176,32.41428333333333,MB1
13121011632,D3,10,34912.26189567834,4178,39.993950000000005,MB2
13121011632,D5,18,37970.61356026154,4180,41.69245,MB3
13121011632,D2,118,33733.10882144343,4177,45.715450000000004,MB4
13121011632,D4,12,37895.99218169673,4179,49.66673333333333,MB5
13121011633,D1,40,25743.602107447146,4206,35.09206666666667,MB1
13121011633,D2,10,34532.96005518286,4207,40.880199999999995,MB2
13121011633,D5,8,39406.282113369816,4210,46.260266666666666,MB3
13121011633,D3,118,35085.58474427883,4208,47.43315,MB4
13121011633,D4,12,36628.98235708189,4209,50.34203333333333,MB5
13121011634,D1,40,27165.314827833256,311,33.090183333333336,MB1
13121011634,D2,10,34254.02531077386,312,38.878299999999996,MB2
13121011634,D5,8,38859.69600626661,315,44.25835,MB3
13121011634,D4,118,36141.20969029937,314,45.431333333333335,MB4
13121011634,D3,12,35707.50658413331,313,47.71976666666667,MB5
13121011635,D1,40,18419.838524952567,4076,28.750066666666665,MB1
13121011635,D3,18,32581.65800310118,4078,35.02571666666667,MB2
13121011635,D4,140,37112.29613095004,4079,41.24013333333333,MB3
13121011635,D5,10,37908.2324249196,4080,44.1019,MB4
13121011635,D2,118,30963.948209213664,4077,46.64518333333333,MB5
13121011636,D3,10,34596.13912143278,1018,32.6643,MB1
13121011636,D1,40,30912.601836240956,1016,36.67821666666667,MB2
13121011636,D5,8,38419.65107655619,1020,38.04436666666666,MB3
13121011636,D2,12,32819.97092745315,1017,42.0893,MB4
13121011636,D4,134,37964.04522208775,1019,48.71803333333333,MB5
13121011637,D2,10,31472.162570182823,1057,33.46465,MB1
13121011637,D1,40,31356.797229121552,1056,37.86038333333333,MB2
13121011637,D4,8,35303.609191966636,1059,38.84473333333334,MB3
13121011637,D3,12,35122.61437251454,1058,45.10005,MB4
13121011637,D5,118,38050.38849261814,1060,50.2015,MB5
13121011638,D1,40,28253.522448194904,1061,37.1959,MB1
13121011638,D2,10,32467.55576358759,1062,38.11656666666667,MB2
13121011638,D5,8,36938.605282412194,1065,43.49663333333333,MB3
13121011638,D3,118,35962.65783554481,1063,49.537016666666666,MB4
13121011638,D4,12,36298.15312766374,1064,50.240033333333336,MB5
13121011639,D2,10,33002.1851477051,1052,31.603116666666665,MB1
13121011639,D4,8,36454.18579483042,1054,36.983200000000004,MB2
13121011639,D1,40,32779.6534101134,1051,38.269533333333335,MB3
13121011639,D3,12,33028.738563468156,1053,41.79213333333333,MB4
13121011639,D5,134,37093.98338792574,1055,45.62545,MB5
13121011640,D3,10,34503.68772142914,1008,34.055,MB1
13121011640,D5,8,37925.31013876774,1010,39.435066666666664,MB2
13121011640,D2,40,32793.96716197953,1007,39.48923333333333,MB3
13121011640,D1,12,31779.808338952575,1006,42.75765,MB4
13121011640,D4,134,36341.85201270387,1009,47.26163333333333,MB5
13121011641,D4,10,36574.62977855548,989,40.32396666666667,MB1
13121011641,D1,12,28312.292650540818,986,41.95886666666667,MB2
13121011641,D5,8,39198.79097093662,990,45.70401666666667,MB3
13121011641,D2,134,32323.431497058096,987,46.176516666666664,MB4
13121011641,D3,40,36474.8325013387,988,47.81166666666666,MB5
13121011642,D4,10,35367.46607617809,4189,35.524300000000004,MB1
13121011642,D1,12,30617.610899383613,4186,38.311883333333334,MB2
13121011642,D5,8,38593.715021329874,4190,40.90435,MB3
13121011642,D2,40,33665.74687007593,4187,42.19166666666667,MB4
13121011642,D3,134,35206.73370463905,4188,46.52353333333333,MB5
13121011643,D4,10,36893.623890120114,1004,34.831900000000005,MB1
13121011643,D1,12,30325.69296784651,1001,39.30426666666666,MB2
13121011643,D5,8,40435.202044930076,1005,40.21196666666666,MB3
13121011643,D2,40,32160.265342864983,1002,42.269999999999996,MB4
13121011643,D3,134,35966.64173643083,1003,50.28366666666667,MB5
13121011644,D4,10,37888.25897671424,294,36.8,MB1
13121011644,D1,12,29458.397205843776,291,37.928716666666666,MB2
13121011644,D5,8,41380.168092526925,295,42.18008333333333,MB3
13121011644,D2,40,32427.805878893043,292,44.23813333333333,MB4
13121011644,D3,134,35422.16674374078,293,48.908116666666665,MB5
13121011645,D1,12,28237.68876891833,4226,35.59915,MB1
13121011645,D4,10,38879.202546318455,4229,37.80025,MB2
13121011645,D5,8,42210.82121555106,4230,43.18033333333334,MB3
13121011645,D2,40,33293.80953751285,4227,45.11931666666667,MB4
13121011645,D3,134,34367.18025186135,4228,46.57853333333333,MB5
13121011646,D1,10,31089.566327466146,1021,30.25746666666667,MB1
13121011646,D4,8,34367.304279070086,1024,35.63753333333333,MB2
13121011646,D2,40,33761.17393072531,1022,38.456633333333336,MB3
13121011646,D3,12,34219.3747318363,1023,41.36045,MB4
13121011646,D5,134,37388.39937465888,1025,48.36133333333333,MB5
13121011647,D1,10,31895.080651871383,996,33.957,MB1
13121011647,D3,8,34702.58840836214,998,39.33706666666667,MB2
13121011647,D2,12,32733.0330718396,997,40.708600000000004,MB3
13121011647,D5,40,35614.18872194149,1000,42.430233333333334,MB4
13121011647,D4,134,35458.70438502051,999,42.985866666666666,MB5
13121011648,D1,40,20419.087059710833,4111,30.091783333333336,MB1
13121011648,D3,18,34814.881015618084,4113,36.79053333333333,MB2
13121011648,D4,10,36311.99920271195,4114,41.00528333333333,MB3
13121011648,D5,140,39318.306945590666,4115,43.00495,MB4
13121011648,D2,118,31575.879834675194,4112,43.54866666666667,MB5
13121011649,D1,40,21866.480608740705,636,31.347233333333335,MB1
13121011649,D4,10,36240.366871536746,639,39.11533333333333,MB2
13121011649,D3,18,35774.9936856244,638,39.25665,MB3
13121011649,D2,118,32822.80270809642,637,44.83683333333333,MB4
13121011649,D5,12,38857.06940174817,640,47.989133333333335,MB5
13121011650,D2,10,33939.207473233684,1067,32.9662,MB1
13121011650,D1,40,29350.201709097215,1066,33.721716666666666,MB2
13121011650,D5,8,38109.93039626891,1070,38.34628333333333,MB3
13121011650,D3,12,34357.1755507714,1068,42.391200000000005,MB4
13121011650,D4,118,37811.27919932157,1069,46.062850000000005,MB5
13121011651,D1,40,28781.698801589548,316,34.495583333333336,MB1
13121011651,D3,10,34849.180644358086,318,34.97701666666667,MB2
13121011651,D5,8,39106.49853251324,320,40.357083333333335,MB3
13121011651,D2,12,34068.348175144405,317,44.402,MB4
13121011651,D4,118,37875.20529989671,319,46.83668333333333,MB5
13121011652,D3,10,36950.85588731533,298,35.41056666666667,MB1
13121011652,D2,12,31502.186890472953,297,40.352666666666664,MB2
13121011652,D1,40,30320.29108622622,296,42.16673333333333,MB3
13121011652,D4,134,37649.80678359789,299,52.08055,MB4
13121011652,D5,118,40334.22771619983,300,54.440083333333334,MB5
13121011653,D3,10,37267.58124629916,613,38.435233333333336,MB1
13121011653,D1,40,28168.31946935176,611,39.54298333333334,MB2
13121011653,D2,12,32875.404947483796,612,42.6789,MB3
13121011653,D4,118,38781.40816353607,614,51.90878333333333,MB4
13121011653,D5,134,39604.53033317576,615,57.0331,MB5
13121011654,D2,10,33646.04491292507,992,34.047383333333336,MB1
13121011654,D5,8,36427.64308690595,995,39.42743333333333,MB2
13121011654,D1,12,31148.946412755875,991,39.977250000000005,MB3
13121011654,D4,40,35661.002829525736,994,41.535066666666665,MB4
13121011654,D3,134,34404.32599916408,993,43.49625,MB5
13121011655,D3,10,34663.45597317572,983,37.688116666666666,MB1
13121011655,D1,12,30125.28558085248,981,39.5699,MB2
13121011655,D5,8,37367.26359799271,985,43.068200000000004,MB3
13121011655,D2,134,33595.44761728671,982,43.78756666666666,MB4
13121011655,D4,40,36007.72021192479,984,45.17585,MB5
13121011656,D1,40,27973.919591449692,301,36.93285,MB1
13121011656,D3,10,35930.43921722192,303,38.14608333333333,MB2
13121011656,D2,12,33897.28660355057,302,46.811550000000004,MB3
13121011656,D4,118,37843.942448339345,304,49.27396666666667,MB4
13121011656,D5,134,40188.1573353943,305,54.19985,MB5
13121011657,D1,40,26384.555679910995,606,36.2639,MB1
13121011657,D4,10,37745.85249972614,609,40.098166666666664,MB2
13121011657,D5,18,38196.87113605176,610,42.5395,MB3
13121011657,D2,12,34012.13194758054,607,44.126200000000004,MB4
13121011657,D3,118,37610.02390490052,608,48.74675,MB5
13121011658,D1,40,25734.11906875724,3806,30.925966666666667,MB1
13121011658,D2,10,33152.18302531679,3807,37.80813333333333,MB2
13121011658,D5,8,38107.16885714095,3810,42.700900000000004,MB3
13121011658,D3,118,34162.20965744059,3808,43.26713333333333,MB4
13121011658,D4,12,37683.40064214153,3809,47.23315,MB5
13121011659,D1,40,26126.402514340058,786,36.39588333333334,MB1
13121011659,D2,10,31824.853496532447,787,40.798750000000005,MB2
13121011659,D4,8,36793.926781345035,789,46.17881666666666,MB3
13121011659,D3,118,33612.267147043654,788,48.736983333333335,MB4
13121011659,D5,12,38452.90605879624,790,51.55461666666667,MB5
13121011660,D4,10,37419.812310269546,4199,38.722433333333335,MB1
13121011660,D1,12,28696.954513379325,4196,38.931000000000004,MB2
13121011660,D5,8,40528.303204253854,4200,44.1025,MB3
13121011660,D3,40,34279.33920515776,4198,46.16056666666667,MB4
13121011660,D2,134,33885.757856133314,4197,50.0764,MB5
13121011661,D1,12,26568.676416786406,4271,32.352799999999995,MB1
13121011661,D4,10,39737.54125734203,4274,38.28428333333333,MB2
13121011661,D5,8,42729.16612609356,4275,43.664366666666666,MB3
13121011661,D2,134,32505.43575384665,4272,44.3089,MB4
13121011661,D3,40,35091.71727292045,4273,45.72241666666666,MB5
13121011801,D2,8,5891.495272382889,4107,8.415983333333333,MB1
13121011801,D1,10,2749.8904297195536,4106,8.9023,MB2
13121011801,D3,54,14226.940850045185,4108,23.512283333333336,MB3
13121011801,D4,9,23160.145883937068,4109,28.178983333333335,MB4
13121011801,D5,50,34108.40492007774,4110,35.363749999999996,MB5
13121011802,D1,10,2350.0591349268643,526,7.271683333333333,MB1
13121011802,D2,8,6638.160824248483,527,10.311683333333333,MB2
13121011802,D3,54,13742.083541801669,528,21.32755,MB3
13121011802,D4,9,22806.842272093752,529,26.698483333333336,MB4
13121011802,D5,53,34609.46496673653,530,31.725483333333333,MB5
13121011901,D1,10,2700.753007309304,846,9.268566666666667,MB1
13121011901,D2,8,8909.14333780691,847,13.372000000000002,MB2
13121011901,D3,54,13494.47823434521,848,17.998733333333334,MB3
13121011901,D4,9,22762.752274079594,849,21.10785,MB4
13121011901,D5,118,34829.22322291183,850,39.08431666666667,MB5
13121011902,D1,10,3090.913863610578,3796,9.753466666666666,MB1
13121011902,D2,8,10124.719931326788,3797,13.69125,MB2
13121011902,D3,54,14143.397529852124,3798,18.317999999999998,MB3
13121011902,D4,9,23440.33431933676,3799,21.427116666666667,MB4
13121011902,D5,118,33641.660837125855,3800,38.31118333333333,MB5
13121012000,D2,8,9094.226128027598,2397,13.4493,MB1
13121012000,D1,10,4795.43622376814,2396,13.552083333333334,MB2
13121012000,D3,54,11498.026538625914,2398,15.469899999999999,MB3
13121012000,D4,9,20792.785313618388,2399,18.579016666666668,MB4
13121012000,D5,53,35306.6731519229,2400,30.398933333333332,MB5
13121012300,D1,54,3429.8146958833104,166,8.570383333333332,MB1
13121012300,D2,9,12088.348905689425,167,13.020549999999998,MB2
13121012300,D4,10,13976.517544566845,169,21.205733333333335,MB3
13121012300,D3,8,13388.094632261296,168,21.689200000000003,MB4
13121012300,D5,53,31189.83744658798,170,38.18763333333333,MB5
13121980000,D1,54,4775.163769080159,361,10.771366666666667,MB1
13121980000,D2,9,12653.654280136758,362,14.15335,MB2
13121980000,D3,10,14569.06643680055,363,20.672716666666666,MB3
13121980000,D4,8,14768.373849559988,364,22.54915,MB4
13121980000,D5,53,32628.648642799682,365,39.04756666666666,MB5
13135050105,D2,18,18249.427650878784,232,25.399483333333333,MB1
13135050105,D1,40,16291.889279476187,231,26.36215,MB2
13135050105,D3,124,26288.847241385014,233,30.929783333333333,MB3
13135050105,D4,140,27637.974142628584,234,33.273383333333335,MB4
13135050105,D5,99,33325.527575563705,235,35.0919,MB5
13135050110,D2,18,21554.905795388717,3462,27.30838333333333,MB1
13135050110,D1,40,19602.33566368172,3461,28.052366666666668,MB2
13135050110,D3,124,29143.795320474917,3463,32.83868333333333,MB3
13135050110,D5,99,32169.65266968998,3465,37.000766666666664,MB4
13135050110,D4,140,31764.94747988338,3464,37.94325,MB5
13135050111,D1,40,17179.398385816974,3431,26.009166666666665,MB1
13135050111,D2,18,20447.409377147917,3432,27.23395,MB2
13135050111,D3,124,28397.845628724597,3433,32.76425,MB3
13135050111,D4,140,29686.34520543138,3434,35.01663333333333,MB4
13135050111,D5,99,33767.448708275864,3435,36.92631666666667,MB5
13135050112,D1,40,18035.54578150021,3456,29.449166666666667,MB1
13135050112,D2,18,22906.117604760555,3457,32.44898333333334,MB2
13135050112,D3,124,30831.374102968974,3458,38.38191666666667,MB3
13135050112,D4,140,31773.349192101698,3459,38.66341666666666,MB4
13135050112,D5,99,34821.286966958905,3460,42.54398333333334,MB5
13135050113,D1,40,11932.95083105595,3316,22.7588,MB1
13135050113,D2,18,21212.780323043633,3317,26.030383333333337,MB2
13135050113,D3,140,27047.73258314358,3318,32.24493333333333,MB3
13135050113,D4,124,29758.075881524645,3319,34.4269,MB4
13135050113,D5,118,32046.097572484367,3320,39.31375,MB5
13135050114,D1,40,14636.132210018004,2936,23.221933333333332,MB1
13135050114,D2,18,21921.15619133675,2937,26.221783333333335,MB2
13135050114,D4,124,30241.815366558483,2939,32.15473333333333,MB3
13135050114,D3,140,29177.135086362603,2938,32.43633333333334,MB4
13135050114,D5,118,34354.769110729656,2940,44.56838333333334,MB5
13135050115,D1,40,13976.125127061048,2941,23.089283333333334,MB1
13135050115,D2,18,18938.43712313696,2942,26.08915,MB2
13135050115,D4,124,27288.21851174362,2944,32.022083333333335,MB3
13135050115,D3,140,26718.111189674066,2943,32.30368333333333,MB4
13135050115,D5,118,34971.10891153345,2945,44.43575,MB5
13135050116,D1,40,19492.15191012335,2956,31.806516666666667,MB1
13135050116,D2,18,28230.927233152248,2957,34.80631666666667,MB2
13135050116,D5,124,36292.15471538149,2960,40.73925,MB3
13135050116,D3,140,35714.85642222736,2958,41.020716666666665,MB4
13135050116,D4,118,36144.212476691515,2959,50.221983333333334,MB5
13135050117,D1,40,18225.56662353409,3616,27.041816666666666,MB1
13135050117,D2,18,25398.963492132716,3617,30.04165,MB2
13135050117,D4,124,33437.497306764126,3619,35.97461666666666,MB3
13135050117,D3,140,33397.99623151226,3618,36.25611666666667,MB4
13135050117,D5,118,36405.695353659255,3620,48.38816666666666,MB5
13135050118,D1,40,16764.311737938373,3426,27.0255,MB1
13135050118,D2,18,24023.90976457205,3427,30.025333333333332,MB2
13135050118,D4,124,32176.404739326106,3429,35.9583,MB3
13135050118,D3,140,31742.522210621544,3428,36.239799999999995,MB4
13135050118,D5,118,35525.94234590093,3430,48.37185,MB5
13135050119,D1,40,16351.269443073572,2931,27.000883333333334,MB1
13135050119,D2,18,24695.371881229534,2932,30.000716666666666,MB2
13135050119,D4,124,32927.340508512505,2934,35.93366666666667,MB3
13135050119,D3,140,31904.217329262814,2933,36.215183333333336,MB4
13135050119,D5,118,34686.300578014474,2935,48.34723333333333,MB5
13135050120,D1,40,22033.031172844007,2961,33.6525,MB1
13135050120,D2,18,25648.134551329404,2962,34.06013333333333,MB2
13135050120,D3,124,33097.392267620686,2963,39.5904,MB3
13135050120,D5,140,35632.0694349729,2965,42.86666666666667,MB4
13135050120,D4,99,33332.29496631832,2964,43.752433333333336,MB5
13135050121,D1,40,19795.947833778053,3021,29.089066666666668,MB1
13135050121,D2,18,24876.11675316882,3022,32.088883333333335,MB2
13135050121,D3,124,32650.14222326912,3023,38.02183333333333,MB3
13135050121,D4,140,33963.353062691975,3024,38.30331666666667,MB4
13135050121,D5,99,34889.3365185451,3025,45.4402,MB5
13135050205,D1,40,20727.637411435513,236,27.424283333333335,MB1
13135050205,D3,10,32973.64466489985,238,37.22206666666667,MB2
13135050205,D4,18,37085.39546493726,239,37.2297,MB3
13135050205,D2,118,29213.080264252872,237,39.765483333333336,MB4
13135050205,D5,8,38935.61294143164,240,42.33688333333334,MB5
13135050215,D1,40,15883.372617013367,1966,18.012616666666666,MB1
13135050215,D5,18,35349.74523953836,1970,30.891450000000003,MB2
13135050215,D2,118,22693.949845154242,1967,32.45645,MB3
13135050215,D3,10,32516.22702014091,1968,34.462316666666666,MB4
13135050215,D4,88,34816.49672276367,1969,45.37246666666667,MB5
13135050218,D1,40,18334.474798697942,1951,20.82603333333333,MB1
13135050218,D4,18,36284.9453484202,1954,32.946666666666665,MB2
13135050218,D2,118,25934.90829381012,1952,36.162749999999996,MB3
13135050218,D3,10,32367.086093482718,1953,36.92586666666667,MB4
13135050218,D5,140,38149.807522999195,1955,37.5588,MB5
13135050219,D1,40,19663.494366824292,5001,23.83693333333333,MB1
13135050219,D2,118,27260.005178634372,5002,36.17821666666667,MB2
13135050219,D4,18,37056.94558192188,5004,36.89158333333333,MB3
13135050219,D3,10,32117.67774200881,5003,36.94135000000001,MB4
13135050219,D5,8,38393.43791913601,5005,41.9557,MB5
13135050221,D1,40,19396.75885572234,3191,21.324233333333332,MB1
13135050221,D2,118,24546.88329629941,3192,33.66551666666667,MB2
13135050221,D3,10,30015.63592490943,3193,34.42865,MB3
13135050221,D4,8,36690.86454076674,3194,42.62631666666667,MB4
13135050221,D5,88,37470.39460521657,3195,46.25491666666667,MB5
13135050222,D1,40,17743.06431459304,3196,21.159633333333332,MB1
13135050222,D2,118,24428.91920659543,3197,33.5009,MB2
13135050222,D4,18,36473.151729734855,3199,34.2143,MB3
13135050222,D3,10,31757.424736617588,3198,34.26403333333334,MB4
13135050222,D5,88,36851.886075073,3200,46.090316666666666,MB5
13135050223,D1,40,15047.885965553478,3026,23.812483333333333,MB1
13135050223,D2,18,28855.455043227743,3027,30.088166666666666,MB2
13135050223,D4,140,33308.64006837766,3029,36.30263333333333,MB3
13135050223,D5,124,37393.019579803986,3030,38.48466666666666,MB4
13135050223,D3,118,30043.86581066111,3028,42.91873333333333,MB5
13135050224,D1,40,13019.448143148727,3281,22.728450000000002,MB1
13135050224,D2,18,27682.38827019563,3282,29.00411666666667,MB2
13135050224,D4,140,31445.412835388157,3284,35.21861666666667,MB3
13135050224,D5,124,36300.23997565158,3285,37.40063333333333,MB4
13135050224,D3,118,28632.61830621361,3283,41.834716666666665,MB5
13135050225,D1,40,8774.71717345159,3051,14.360999999999999,MB1
13135050225,D2,18,22128.912339860653,3052,21.12085,MB2
13135050225,D3,140,25639.16622279547,3053,27.33536666666667,MB3
13135050225,D5,124,30824.896270568162,3055,29.517366666666664,MB4
13135050225,D4,118,28660.181555987703,3054,35.70753333333334,MB5
13135050226,D1,40,10038.786429217867,3046,17.189716666666666,MB1
13135050226,D2,18,23155.9421202722,3047,23.57755,MB2
13135050226,D3,140,27116.182513104784,3048,29.792083333333334,MB3
13135050226,D5,124,31819.525193793856,3050,31.974066666666666,MB4
13135050226,D4,118,29124.58991190226,3049,38.53625,MB5
13135050227,D1,40,21814.922958760286,3601,25.573033333333335,MB1
13135050227,D3,10,30673.24807317232,3603,34.14145,MB2
13135050227,D2,118,28327.72038848594,3602,37.91428333333333,MB3
13135050227,D5,18,39061.7500848414,3605,38.62763333333333,MB4
13135050227,D4,8,36686.70985022022,3604,39.25625,MB5
13135050228,D1,40,20532.824235934095,3186,21.97671666666667,MB1
13135050228,D3,10,30759.180828779838,3188,32.66936666666667,MB2
13135050228,D2,118,26910.566392538363,3187,34.31798333333334,MB3
13135050228,D5,18,38333.4975478689,3190,35.031349999999996,MB4
13135050228,D4,8,37042.32989887582,3189,37.78416666666667,MB5
13135050229,D1,40,18522.1982243151,3146,19.082783333333335,MB1
13135050229,D3,10,29566.917665282956,3148,30.359199999999998,MB2
13135050229,D2,118,22449.526848700563,3147,31.424066666666665,MB3
13135050229,D5,8,36572.97399914948,3150,38.91036666666666,MB4
13135050229,D4,88,35474.365250428105,3149,44.01358333333334,MB5
13135050230,D1,40,19098.838943099992,3171,20.480466666666665,MB1
13135050230,D3,10,29421.669694358683,3173,32.104616666666665,MB2
13135050230,D2,118,23239.487446672636,3172,32.82175,MB3
13135050230,D4,8,36301.776440051224,3174,40.6558,MB4
13135050230,D5,88,36306.15079063543,3175,45.41121666666666,MB5
13135050231,D1,40,13791.806194671524,3211,19.089233333333333,MB1
13135050231,D3,18,30914.67726240737,3213,25.900366666666667,MB2
13135050231,D4,140,33241.243963608,3214,32.1149,MB3
13135050231,D2,118,26092.86679540478,3212,36.12546666666666,MB4
13135050231,D5,88,36690.881508658866,3215,45.88086666666666,MB5
13135050232,D1,40,13240.130449280474,3606,21.5975,MB1
13135050232,D3,18,29607.505412430353,3608,28.6161,MB2
13135050232,D4,140,32395.758377603386,3609,34.830616666666664,MB3
13135050232,D2,118,26910.38358604399,3607,38.841166666666666,MB4
13135050232,D5,88,37049.351083114925,3610,48.38908333333333,MB5
13135050233,D1,40,16155.807515606577,3276,20.559616666666667,MB1
13135050233,D3,18,32523.816590323513,3278,30.2348,MB2
13135050233,D4,140,35500.34261879289,3279,36.44926666666667,MB3
13135050233,D5,10,36426.86121946313,3280,36.901050000000005,MB4
13135050233,D2,118,27600.252428085136,3277,38.559666666666665,MB5
13135050234,D1,40,19361.265590120387,2921,24.787066666666664,MB1
13135050234,D4,18,35363.78087882933,2924,34.462250000000004,MB2
13135050234,D3,10,34525.55603366023,2923,38.296566666666664,MB3
13135050234,D5,140,38742.60274854008,2925,40.67666666666666,MB4
13135050234,D2,118,29151.4019087094,2922,40.83998333333333,MB5
13135050235,D1,40,17163.263244540172,3016,23.14375,MB1
13135050235,D3,18,32854.58686338991,3018,32.818933333333334,MB2
13135050235,D4,140,36340.604843783236,3019,39.033366666666666,MB3
13135050235,D5,10,36595.51433299824,3020,39.48518333333333,MB4
13135050235,D2,118,28750.983768490216,3017,41.14373333333333,MB5
13135050236,D1,40,14246.707776012128,3206,15.7369,MB1
13135050236,D3,18,33058.57822612727,3208,27.935966666666666,MB2
13135050236,D4,140,34113.831716509514,3209,32.469766666666665,MB3
13135050236,D5,10,34875.96221919478,3210,33.03863333333333,MB4
13135050236,D2,118,23692.246689376483,3207,34.17593333333333,MB5
13135050237,D1,40,16729.352843031018,3201,22.7804,MB1
13135050237,D4,18,34534.50841344362,3204,34.50871666666667,MB2
13135050237,D3,10,33956.39121403318,3203,40.39065,MB3
13135050237,D5,140,36477.90633739465,3205,40.72313333333333,MB4
13135050237,D2,118,25737.956810472788,3202,41.52786666666667,MB5
13135050238,D1,40,14989.709647945332,3181,20.458133333333333,MB1
13135050238,D3,18,32701.986637014386,3183,30.133316666666666,MB2
