store_url,state,address,city,city_url,store_id,lat,long,Amerigas,Western Union,Cart Calculator,DG Finds,FedEX,Rug Doctor,Redbox,Fresh Produce,DG Delivery,Random Audit Message,DG Market/pOpshelf
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bethlehem/10576,ga,14 Gifton Thomas Rd,bethlehem,"Bethlehem, GA 30620-2400",10576,33.9397,-83.7149,1,1,1,1,1,1,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bethlehem/19952,ga,1257 Loganville Hwy,bethlehem,"Bethlehem, GA 30620-2569",19952,33.9246,-83.7723,0,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bishop/22812,ga,6280 High Shoals Rd,bishop,"Bishop, GA 30621-1637",22812,33.82397,-83.44107,1,1,1,1,1,0,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/black-creek/12755,ga,8701 Hwy 280,black-creek,"Black Creek, GA 31308",12755,32.165422,-81.493401,1,1,0,1,1,0,1,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blackshear/2077,ga,3346 Us Highway 84,blackshear,"Blackshear, GA 31516-2065",2077,31.2994,-82.2483,1,1,1,1,0,1,1,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blackshear/15505,ga,1590 Hwy 84,blackshear,"Blackshear, GA 31516-1168",15505,31.2501,-82.30926,1,1,1,1,1,1,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blackshear/23279,ga,4637 Saint Johns Church Rd,blackshear,"Blackshear, GA 31516",23279,31.25075,-82.20107,1,1,0,1,0,0,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blackshear/24660,ga,5391 County Farm Rd,blackshear,"Blackshear, GA 31516-8582",24660,31.3213,-82.2189,1,1,0,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blairsville/3810,ga,100 Butternut Xing Ste B,blairsville,"Blairsville, GA 30512-3013",3810,34.875244,-83.971604,0,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blairsville/15342,ga,36 Kiutuestia Creek Rd,blairsville,"Blairsville, GA 30512-4315",15342,34.847038,-84.00294,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blairsville/10229,ga,93 Ivyl0g Rd,blairsville,"Blairsville, GA 30512-1456",10229,34.963148,-84.057543,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blairsville/15965,ga,16 Mauney Circle,blairsville,"Blairsville, GA 30512-1316",15965,34.92479,-84.02143,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blairsville/10226,ga,42 Copperhead Rd,blairsville,"Blairsville, GA 30512-3459",10226,34.876597,-84.093918,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blairsville/11776,ga,26 All In Dr,blairsville,"Blairsville, GA 30512-6878",11776,34.8185,-83.9018,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blakely/706,ga,577 S Church St,blakely,"Blakely, GA 39823-2922",706,31.374267,-84.936744,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bloomingdale/19590,ga,2855 Fort Argyle Rd,bloomingdale,"Bloomingdale, GA 31302",19590,32.080633,-81.372368,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bloomingdale/16280,ga,208 East Hwy 80,bloomingdale,"Bloomingdale, GA 31302-9263",16280,32.132232,-81.296808,1,1,1,1,1,1,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blue-ridge/12335,ga,1334 Damascus Circle,blue-ridge,"Blue Ridge, GA 30513",12335,34.921179,-84.379134,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blue-ridge/322,ga,2686 E First St,blue-ridge,"Blue Ridge, GA 30513-9576",322,34.858509,-84.328253,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blue-ridge/5850,ga,3 Lance St,blue-ridge,"Blue Ridge, GA 30513-8019",5850,34.8732,-84.3026,0,1,1,1,1,1,0,0,0,0,0
