GEOID,dist_type,store_rowid,row,duration,mb_rank
13121007603,D2,48,432,6.940183333333334,MB1
13121008302,D2,47,2612,6.941983333333334,MB2
13067030347,D3,3,1683,6.949033333333333,MB3
13063040630,D1,659,3661,6.94955,MB1
13089980000,D1,303,2686,6.951016666666666,MB1
13067031115,D3,569,2128,6.9525,MB3
13135050448,D3,517,3013,6.955933333333333,MB3
13089022302,D2,690,4332,6.957416666666666,MB1
13089022302,D1,198,4331,6.959466666666667,MB2
13067030261,D1,488,4916,6.971816666666667,MB1
13135050554,D1,345,2891,6.9735000000000005,MB1
13135050416,D2,696,497,6.992883333333333,MB2
13121002100,D1,59,2481,6.998233333333333,MB1
13121005504,D3,52,743,7.0015833333333335,MB2
13121001902,D1,59,831,7.0022166666666665,MB1
13135050583,D1,268,3241,7.009383333333333,MB1
13067031110,D2,568,2207,7.017483333333333,MB2
13067030257,D1,488,4886,7.0201666666666664,MB1
13089023504,D2,303,472,7.027083333333334,MB2
13135050322,D1,616,2001,7.027833333333334,MB1
13089022206,D2,198,1287,7.031066666666666,MB2
13121006802,D1,54,4356,7.03845,MB1
13089021609,D1,55,4391,7.0392166666666665,MB1
13063040629,D1,659,4746,7.043933333333333,MB1
13067031410,D2,569,1792,7.045633333333333,MB1
13067031314,D1,544,1826,7.046733333333333,MB1
13063040614,D1,717,4811,7.048883333333333,MB1
13135050753,D2,535,3352,7.04915,MB2
13121009410,D1,55,796,7.0603,MB1
13121010521,D3,217,728,7.0715666666666666,MB2
13063040409,D3,596,4848,7.081283333333333,MB3
13089023505,D1,302,476,7.082466666666666,MB2
13135050114,D1,125,2936,7.084083333333334,MB1
13089021910,D1,724,406,7.097933333333333,MB1
13067031005,D3,567,2268,7.10505,MB3
13135050455,D1,617,2801,7.108083333333334,MB1
13063040420,D3,716,4763,7.1105833333333335,MB3
13089023221,D2,844,4597,7.112216666666667,MB3
13135050427,D1,519,4996,7.112716666666667,MB1
13135050454,D3,517,3483,7.11325,MB3
13067031510,D1,567,1476,7.113466666666667,MB1
13135050622,D2,61,2722,7.12925,MB1
13121003500,D2,47,2527,7.1340666666666666,MB1
13135050758,D2,535,2742,7.13535,MB2
13135050321,D1,616,2006,7.136716666666667,MB1
13063040203,D1,217,1981,7.1387,MB1
13121005800,D2,48,2642,7.1418333333333335,MB1
13067030270,D1,567,1431,7.142916666666666,MB1
13067031121,D2,568,1542,7.1441333333333334,MB1
13067031215,D1,695,1616,7.149783333333334,MB1
13121005800,D1,47,2641,7.1499500000000005,MB2
13063040530,D1,659,916,7.168833333333334,MB2
13089021307,D1,314,96,7.170216666666667,MB1
13089023441,D1,304,4406,7.175466666666667,MB1
13063040536,D3,660,908,7.1775166666666665,MB2
13121011204,D1,48,3911,7.1848833333333335,MB1
13089023212,D3,523,323,7.191183333333333,MB2
13135050735,D2,530,2997,7.193733333333333,MB2
13135050744,D1,530,2791,7.1947,MB1
13089021908,D3,723,468,7.208366666666667,MB3
13121008602,D4,57,2669,7.2085333333333335,MB3
13121006702,D2,52,3927,7.214216666666667,MB2
13121007602,D1,56,4381,7.214833333333333,MB2
13135050425,D2,519,507,7.2166500000000005,MB2
13121010106,D1,46,4691,7.21895,MB1
13121005503,D2,52,3932,7.229233333333334,MB2
13067030110,D1,4,1566,7.229583333333333,MB1
13067030346,D2,487,1717,7.240666666666667,MB2
13063040308,D1,381,1931,7.243766666666667,MB2
13121007805,D1,50,2491,7.248233333333333,MB1
13063040519,D2,658,2092,7.253,MB2
13089022100,D3,723,4858,7.2541166666666665,MB3
13121010801,D2,48,3817,7.255516666666667,MB2
13121003500,D4,48,2529,7.25665,MB2
13089023115,D5,722,250,7.2573,MB5
13067030911,D1,569,1536,7.261716666666667,MB1
13063040626,D1,424,3691,7.265833333333333,MB1
13089021917,D4,722,1189,7.2715000000000005,MB2
13121011802,D1,59,526,7.271683333333333,MB1
13121008202,D5,62,2605,7.273516666666667,MB4
13089023320,D1,524,4631,7.274150000000001,MB1
13063040302,D2,596,4827,7.276816666666666,MB2
13135050749,D1,697,3331,7.278483333333333,MB2
13121001400,D1,59,3716,7.2836333333333325,MB1
13121012300,D2,52,167,7.285383333333333,MB1
13135050737,D1,529,2826,7.299083333333333,MB1
13089023216,D2,305,4417,7.2997000000000005,MB1
13067030274,D1,487,1671,7.311533333333333,MB1
13135050624,D2,269,3227,7.32205,MB2
13121010134,D1,46,776,7.322500000000001,MB1
13067030413,D1,570,2041,7.32575,MB1
13063040414,D2,658,1942,7.32865,MB1
13135050229,D1,345,3146,7.329866666666666,MB1
13121006701,D2,52,3942,7.3318666666666665,MB2
13067030274,D2,3,1672,7.332,MB2
13121012300,D5,216,170,7.3341666666666665,MB2
13089022011,D2,723,1202,7.335216666666667,MB2
13121010508,D3,217,4723,7.336683333333334,MB2
13121011438,D1,46,956,7.337483333333334,MB1
13121007302,D3,381,3848,7.354666666666666,MB1
13089023325,D1,518,4551,7.3572999999999995,MB2
13089023442,D2,304,1302,7.361116666666666,MB2
13067030110,D3,488,1568,7.367383333333334,MB2
13121011000,D2,48,2412,7.372083333333333,MB2
13121000202,D1,59,541,7.3769,MB1
13121007200,D1,381,2366,7.382883333333334,MB1
13089023433,D1,527,1071,7.387166666666667,MB1
13135050441,D1,519,3391,7.3899333333333335,MB2
13135050222,D1,344,3196,7.392033333333333,MB1
13121007302,D1,52,3846,7.392383333333333,MB2
13121010508,D2,216,4722,7.394266666666667,MB3
13089023321,D2,524,1237,7.395449999999999,MB2
13121011202,D2,56,3737,7.3975,MB2
13121001902,D5,48,835,7.399583333333334,MB2
13121007710,D1,49,716,7.40185,MB1
13063040309,D3,509,4753,7.403733333333333,MB3
13089021412,D1,55,86,7.422033333333333,MB1
13089021818,D1,198,4506,7.4275166666666665,MB1
13089021301,D1,314,451,7.432183333333333,MB1
13067030409,D1,570,2066,7.432683333333333,MB1
13135050556,D1,345,3156,7.434666666666667,MB1
13089021913,D2,724,157,7.43875,MB1
13121008701,D1,51,556,7.439166666666667,MB1
13089022012,D3,723,1208,7.443766666666666,MB3
13063040535,D3,660,913,7.447183333333333,MB2
13135050748,D1,535,2851,7.450699999999999,MB1
13067030254,D2,487,1612,7.456666666666666,MB2
13121002802,D1,59,3791,7.466116666666666,MB1
13121007603,D1,47,431,7.469233333333333,MB2
13067031414,D2,545,1582,7.480883333333334,MB2
13067030113,D2,4,1882,7.481433333333333,MB2
13121008203,D3,57,693,7.488716666666666,MB2
13067031409,D2,64,2027,7.49855,MB2
13089022601,D2,690,4462,7.5064166666666665,MB1
13121007806,D2,57,2497,7.51665,MB2
13121007810,D2,56,702,7.518133333333334,MB2
13121007002,D3,52,2403,7.518466666666667,MB1
13121008400,D1,57,2616,7.518533333333334,MB1
13067031120,D2,63,1712,7.5217,MB2
13121001002,D1,59,4311,7.528583333333333,MB1
13121009407,D1,55,4061,7.528883333333334,MB1
13135050430,D1,518,4941,7.5298,MB1
13121008302,D4,50,2614,7.533283333333333,MB3
13121004400,D3,48,2568,7.534016666666667,MB2
13135050736,D2,529,2832,7.539733333333333,MB2
13063040617,D2,651,1977,7.545583333333334,MB2
13121010521,D2,58,727,7.55,MB3
13089022601,D1,303,4461,7.55435,MB2
13121009411,D1,55,561,7.556583333333333,MB1
13121011436,D1,46,966,7.561966666666667,MB1
13089023213,D2,722,422,7.56545,MB2
13135050438,D2,519,3407,7.566216666666667,MB2
13135050323,D1,616,3176,7.566783333333333,MB1
13089021906,D2,724,4707,7.5670166666666665,MB2
13089023446,D2,305,4472,7.5676,MB2
13067031121,D1,695,1541,7.568183333333334,MB2
13067030258,D2,487,1337,7.569133333333334,MB2
13063040513,D2,658,4877,7.576966666666666,MB2
13121000602,D1,59,671,7.5782,MB1
13067030358,D1,570,1781,7.59555,MB1
13063040528,D1,659,931,7.601766666666666,MB2
13121010604,D2,348,4737,7.607733333333333,MB2
13121008702,D1,51,3831,7.610683333333333,MB1
13067031416,D2,64,4892,7.619616666666667,MB2
13121002400,D2,57,2502,7.62285,MB1
13067031323,D3,522,1803,7.63055,MB4
13121007900,D1,50,2546,7.633116666666667,MB1
13089023426,D1,304,486,7.633266666666667,MB1
13089023446,D4,303,4474,7.635066666666666,MB3
13089023326,D4,525,4654,7.6377999999999995,MB1
13121005000,D1,54,2586,7.642250000000001,MB1
13063040518,D1,659,4816,7.649283333333333,MB1
13121010213,D1,46,4121,7.649516666666667,MB1
13135050335,D2,618,2977,7.654683333333334,MB2
13067031005,D4,695,2269,7.678833333333333,MB4
13067030110,D2,6,1567,7.686183333333333,MB3
13121011423,D1,46,2386,7.690183333333334,MB1
13135050738,D2,696,2967,7.691316666666666,MB2
13063040534,D1,658,3656,7.700266666666667,MB3
13089022015,D4,690,1274,7.700683333333333,MB3
13121010524,D1,53,4026,7.707433333333333,MB1
13121004400,D5,57,2570,7.710933333333333,MB3
13067031414,D3,64,1583,7.71335,MB3
13089022602,D1,690,4541,7.71885,MB1
13135050732,D1,696,3071,7.7202,MB1
13121005501,D2,48,2632,7.7260333333333335,MB1
13067031322,D4,64,1824,7.735316666666667,MB4
13121007603,D3,52,433,7.749483333333333,MB3
13089021217,D1,314,196,7.754766666666667,MB1
13121010604,D4,217,4739,7.771016666666667,MB3
13121003900,D2,57,2577,7.7828333333333335,MB2
13121007808,D3,51,2543,7.786616666666666,MB3
13121003600,D2,47,3727,7.791566666666667,MB1
13121010007,D1,55,4261,7.792566666666667,MB1
13089023431,D3,305,4518,7.811066666666666,MB1
13135050622,D3,268,2723,7.812133333333334,MB2
13067030109,D2,4,1562,7.821616666666667,MB2
13063040632,D2,651,3677,7.821716666666666,MB2
13089023507,D5,303,2325,7.826866666666667,MB2
13089021411,D1,55,5021,7.827483333333333,MB1
13121006200,D2,48,2372,7.829366666666667,MB2
13089023311,D1,523,461,7.83115,MB1
13089023211,D1,722,226,7.832233333333334,MB1
13089023112,D4,722,414,7.841816666666667,MB3
13067030273,D2,3,1687,7.841866666666666,MB2
13121007808,D4,544,2544,7.843183333333333,MB4
13063040512,D4,659,4844,7.845133333333334,MB4
13121010131,D1,46,801,7.8482666666666665,MB1
13067030245,D3,487,1408,7.851083333333333,MB2
13089023440,D4,527,4649,7.85255,MB2
13089022016,D4,690,4624,7.8693,MB4
13121011308,D3,58,4088,7.86995,MB4
13067031116,D3,569,2133,7.87285,MB3
13121003800,D1,47,2531,7.8777,MB1
13121001702,D1,59,3826,7.890366666666667,MB1
13067031101,D3,569,2203,7.90095,MB3
13135050739,D2,697,2822,7.9051,MB1
13089023213,D4,526,424,7.907666666666667,MB3
13067031216,D1,695,2446,7.909400000000001,MB1
13063040527,D3,658,3653,7.9152,MB3
13067031323,D5,62,1805,7.91605,MB5
13121011308,D5,217,4090,7.9188,MB5
13089023601,D2,302,92,7.923100000000001,MB1
13135050443,D3,519,3543,7.924333333333333,MB2
13063040424,D1,509,4771,7.929416666666667,MB1
13067030107,D4,4,2024,7.9299,MB2
13089023111,D3,690,208,7.931533333333333,MB2
13121007002,D2,48,2402,7.932616666666666,MB2
13067030603,D1,488,4881,7.936116666666666,MB1
13089023413,D3,302,398,7.937733333333333,MB3
13089023602,D1,302,2326,7.937749999999999,MB1
13121010508,D4,660,4724,7.937866666666666,MB4
13089023803,D2,302,4822,7.9391,MB1
13089023319,D4,305,4449,7.945033333333333,MB2
13063040414,D1,509,1941,7.946283333333333,MB2
13089023220,D3,724,4513,7.951616666666666,MB2
13067031119,D4,695,1899,7.953783333333333,MB3
13067031412,D1,567,1741,7.964799999999999,MB3
13067030348,D2,825,1597,7.967116666666667,MB2
13067031417,D5,522,1495,7.985983333333333,MB5
13121004300,D1,47,356,7.9908166666666665,MB1
13121011204,D3,52,3913,7.994183333333334,MB2
13067030911,D2,568,1537,8.003833333333334,MB2
13135050435,D3,617,2018,8.0091,MB3
13135050228,D2,616,3187,8.010733333333333,MB2
13121008601,D2,57,2627,8.0133,MB2
13089023219,D5,198,4585,8.0198,MB3
13121010519,D2,841,3772,8.020183333333334,MB1
13067031001,D1,568,2186,8.021383333333334,MB1
13063040407,D4,651,4854,8.021583333333334,MB4
13089023702,D2,302,4457,8.023183333333334,MB1
13121003500,D5,57,2530,8.026483333333333,MB3
13121007604,D2,47,437,8.032783333333333,MB2
13089023219,D3,724,4583,8.03795,MB4
13121001600,D1,59,3721,8.0444,MB1
13121007301,D2,48,3887,8.055166666666667,MB2
13121010530,D2,216,872,8.070033333333333,MB2
13121010522,D3,217,548,8.071516666666666,MB3
13121010530,D1,58,871,8.07565,MB3
13121010217,D1,46,631,8.076116666666667,MB1
13135050628,D1,61,3271,8.0833,MB1
13121000601,D1,59,521,8.0867,MB1
13089023212,D4,305,324,8.0892,MB3
13089023113,D4,723,219,8.089483333333334,MB3
13121004000,D5,50,2560,8.089616666666666,MB3
13121010532,D3,368,733,8.09265,MB2
13067031506,D1,567,4976,8.09955,MB1
13067030254,D4,4,1614,8.100249999999999,MB3
13135050328,D2,618,3562,8.1017,MB1
13067031308,D4,63,2304,8.103116666666667,MB2
13135050336,D2,618,3442,8.106483333333333,MB2
13089023323,D2,844,4662,8.107083333333334,MB1
13067031320,D4,544,1819,8.108266666666667,MB3
13089023441,D4,527,4409,8.111516666666667,MB2
13063040513,D3,659,4878,8.11975,MB3
13121007711,D3,348,3853,8.12765,MB3
13135050743,D1,531,2876,8.137016666666666,MB1
13089023601,D1,303,91,8.13745,MB2
13135050725,D3,696,2163,8.14705,MB2
13121007002,D1,54,2401,8.152833333333334,MB3
13121007603,D4,56,434,8.154416666666666,MB4
13121010539,D1,368,666,8.15705,MB1
13067030366,D1,570,1621,8.160066666666667,MB1
13067030346,D3,3,1718,8.161583333333333,MB3
13121006602,D2,48,4702,8.162183333333333,MB2
13067031214,D1,51,1876,8.162833333333333,MB1
13067030908,D3,568,1738,8.1641,MB3
13089022303,D1,690,4496,8.166500000000001,MB1
13089021211,D1,314,376,8.169783333333333,MB1
13135050465,D2,519,2712,8.177333333333333,MB2
13135050215,D1,345,1966,8.1798,MB1
13121009409,D1,55,566,8.183283333333334,MB1
13121005700,D1,47,2636,8.186200000000001,MB2
13121010312,D1,49,3786,8.191066666666666,MB1
13121003600,D3,57,3728,8.193133333333334,MB2
13063040307,D3,381,2678,8.19735,MB3
13135050433,D1,617,2011,8.199883333333334,MB1
13089023506,D2,302,482,8.205466666666666,MB3
13135050318,D3,314,1963,8.205716666666667,MB3
13067031411,D3,569,2453,8.20825,MB2
13121011307,D2,216,3812,8.210083333333333,MB3
13089021908,D5,722,470,8.210233333333333,MB4
13067030254,D3,488,1613,8.211416666666667,MB4
13121009406,D1,55,591,8.21265,MB1
13089023429,D2,526,4467,8.215316666666666,MB2
13089023113,D3,198,218,8.218366666666666,MB4
13135050762,D1,697,2766,8.224233333333334,MB1
13067031119,D3,567,1898,8.225083333333334,MB4
13121008301,D3,47,2608,8.225366666666666,MB4
13121004800,D4,48,2574,8.233933333333333,MB1
13089023501,D2,302,3712,8.238466666666666,MB2
13063040202,D4,216,4839,8.241066666666667,MB3
13089023222,D3,844,4523,8.248633333333334,MB3
13089021822,D1,517,1181,8.2517,MB1
13121010313,D2,335,3892,8.2552,MB1
13121007900,D2,57,2547,8.269083333333333,MB2
13121007708,D3,47,3908,8.26965,MB2
13121010537,D2,368,712,8.271166666666666,MB2
13063040529,D3,658,3648,8.272116666666667,MB3
13121007809,D2,56,687,8.273983333333334,MB2
13135050750,D2,696,3067,8.276583333333333,MB1
13067030361,D1,825,1831,8.280533333333333,MB1
13121004300,D3,57,358,8.282016666666667,MB2
13121010604,D3,58,4738,8.285716666666666,MB4
13067030344,D1,570,2106,8.286866666666667,MB1
13067030111,D3,488,4898,8.295866666666667,MB3
13089021604,D1,55,401,8.29645,MB1
13089022015,D3,724,1273,8.297,MB4
13121011000,D4,56,2414,8.297033333333333,MB3
13135050205,D1,344,236,8.2998,MB1
13135050733,D4,525,2974,8.302200000000001,MB3
13063040606,D2,423,4932,8.304333333333334,MB2
13063040426,D2,715,3702,8.307666666666666,MB2
13121980000,D3,48,363,8.308616666666667,MB2
13089023313,D4,524,179,8.312283333333333,MB3
13121011203,D1,48,3856,8.318483333333333,MB1
13089022005,D4,724,2319,8.323733333333333,MB4
13089020500,D1,54,4296,8.3281,MB1
13135050735,D3,533,2998,8.331566666666667,MB3
13089023326,D3,523,4653,8.33245,MB2
13089021813,D1,314,4376,8.336566666666666,MB1
13121011445,D1,46,4071,8.336933333333333,MB1
13135050219,D1,344,5001,8.337233333333334,MB1
13121007500,D5,56,2675,8.338933333333333,MB3
13135050734,D4,697,2984,8.342883333333333,MB3
13135050461,D2,517,2812,8.34655,MB2
13121002802,D4,48,3794,8.3482,MB2
13135050439,D2,519,3632,8.349216666666667,MB2
13089023427,D3,527,263,8.356533333333333,MB1
13121010519,D1,53,3771,8.36025,MB2
13135050445,D1,617,2806,8.36065,MB1
13121011901,D4,48,849,8.362366666666667,MB1
13121001902,D2,47,832,8.367933333333333,MB3
13089023446,D3,304,4473,8.369449999999999,MB4
13121002900,D1,59,4686,8.370816666666666,MB1
13089022011,D3,690,1203,8.373166666666666,MB3
13067030255,D3,6,1588,8.379816666666667,MB2
13135050111,D2,124,3432,8.381466666666666,MB2
13135050734,D2,698,2982,8.385316666666666,MB4
13089021217,D3,616,198,8.388433333333333,MB2
13135050558,D1,345,3596,8.390683333333333,MB1
13067031317,D3,545,1393,8.3956,MB3
13121010525,D2,58,677,8.3975,MB1
13121011204,D4,56,3914,8.399116666666666,MB3
13089021917,D3,844,1188,8.399133333333333,MB3
13135050719,D4,696,4994,8.39925,MB2
13089021708,D1,198,1296,8.40325,MB1
13135050464,D2,519,3357,8.405683333333334,MB2
13089023440,D2,525,4647,8.407016666666667,MB3
13067030259,D2,487,1327,8.412266666666666,MB2
13089021913,D1,844,156,8.412816666666666,MB2
13067030909,D2,568,1397,8.413733333333333,MB2
13121008400,D3,51,2618,8.415283333333333,MB2
13121011801,D4,51,4109,8.415983333333333,MB1
13121007709,D2,56,792,8.423116666666667,MB1
13089023323,D1,523,4661,8.423449999999999,MB2
13067030107,D2,3,2022,8.424083333333334,MB3
13135050236,D1,344,3206,8.425099999999999,MB1
13089021908,D4,198,469,8.4269,MB5
13135050756,D1,697,2746,8.428483333333334,MB1
13089021917,D2,723,1187,8.433633333333333,MB4
13121010525,D1,53,676,8.435183333333333,MB2
13121009607,D1,55,3971,8.4375,MB1
13067031324,D2,63,1867,8.4407,MB2
13063040538,D2,660,4787,8.440850000000001,MB1
13089022900,D2,690,82,8.443583333333333,MB2
13135050439,D3,617,3633,8.443683333333333,MB3
13067031001,D3,695,2188,8.445433333333334,MB2
13063040419,D3,651,903,8.4544,MB3
13135050110,D2,124,3462,8.455916666666667,MB2
13063040533,D2,658,927,8.45605,MB3
13089023107,D2,690,187,8.458783333333333,MB2
13135050336,D3,314,3443,8.461633333333333,MB3
13089022100,D4,303,4859,8.465,MB4
13121980000,D4,216,364,8.466966666666666,MB3
13063040513,D4,217,4879,8.467483333333332,MB4
13067031120,D3,545,1713,8.47855,MB3
13135050746,D1,535,2776,8.479433333333334,MB1
13121003600,D5,48,3730,8.484733333333333,MB3
13089021103,D1,55,4566,8.489783333333333,MB1
13063040425,D3,596,898,8.492133333333333,MB3
13089023431,D2,524,4517,8.492183333333333,MB2
13063040422,D1,658,3681,8.494916666666667,MB1
13063040420,D4,509,4764,8.496866666666667,MB4
13135050765,D1,697,3336,8.502116666666668,MB1
13121003700,D1,47,2381,8.50975,MB1
13135050744,D4,535,2794,8.5151,MB2
13135050453,D2,617,2882,8.518133333333333,MB1
13121006601,D2,47,4712,8.519566666666666,MB3
13135050315,D1,314,426,8.5204,MB1
13063040635,D1,659,4791,8.524466666666667,MB1
13121004200,D5,52,2380,8.528483333333334,MB3
13135050563,D1,268,3236,8.5307,MB1
13121008400,D2,47,2617,8.534066666666666,MB3
13121010517,D5,216,760,8.537016666666666,MB2
13089023213,D3,304,423,8.537866666666668,MB4
13089021306,D3,616,148,8.54225,MB2
13121010538,D1,368,4041,8.547066666666666,MB2
13089023311,D3,525,463,8.549616666666667,MB2
13135050631,D1,124,2946,8.55705,MB1
13067031513,D1,64,1496,8.5587,MB1
13067031322,D1,522,1821,8.561866666666667,MB5
13121000201,D1,59,3996,8.564466666666668,MB1
13135050440,D2,345,2887,8.564616666666666,MB2
13135050737,D2,698,2827,8.568266666666666,MB2
13121012300,D1,348,166,8.570383333333332,MB3
13089021310,D2,618,1222,8.570383333333332,MB2
13121010517,D3,217,758,8.571916666666668,MB3
13089022007,D3,723,4338,8.575266666666666,MB3
13089023311,D2,518,462,8.5753,MB3
13135050450,D3,519,3383,8.575533333333334,MB3
13135050466,D2,518,2707,8.5783,MB2
13121003100,D1,54,2516,8.5839,MB1
13135050759,D1,697,2771,8.58845,MB1
13135050557,D1,345,3436,8.592416666666667,MB1
13067031324,D3,544,1868,8.6071,MB3
13089023330,D3,526,4673,8.607266666666668,MB3
13089021817,D2,724,4532,8.60985,MB2
13135050632,D1,125,3446,8.6104,MB1
13135050719,D2,535,4992,8.6129,MB3
13063040204,D2,216,1937,8.613383333333333,MB2
13121010523,D2,58,3782,8.6338,MB1
13089021916,D3,198,1108,8.634216666666667,MB4
13121002400,D1,47,2501,8.638383333333334,MB2
13089023212,D2,722,322,8.644499999999999,MB4
13121008302,D3,51,2613,8.6455,MB4
13067031324,D5,62,1870,8.653616666666666,MB4
13067030250,D1,488,1521,8.654566666666666,MB1
13089023434,D2,524,1077,8.656016666666666,MB2
13089021208,D1,314,366,8.659016666666668,MB1
13063040418,D3,381,4758,8.65915,MB3
13067030348,D3,3,1598,8.661633333333333,MB3
13135050729,D3,696,2168,8.663866666666667,MB2
13089022602,D2,303,4542,8.6639,MB2
13089021914,D2,724,4627,8.66465,MB2
13121006200,D3,57,2373,8.66585,MB3
13089023320,D2,526,4632,8.6662,MB2
13135050729,D1,518,2166,8.6687,MB3
13121002500,D2,47,2357,8.670449999999999,MB1
13135050522,D1,268,4961,8.671866666666666,MB1
13067031415,D4,567,1594,8.672216666666666,MB4
13089021305,D1,314,111,8.675283333333335,MB1
13063040530,D3,658,918,8.677533333333335,MB3
13089023603,D2,303,2332,8.681433333333333,MB2
13121011902,D4,48,3799,8.681616666666667,MB1
13121004300,D4,48,359,8.683983333333334,MB3
13121000502,D1,59,511,8.687183333333333,MB1
13089023112,D3,723,413,8.695500000000001,MB4
13135050317,D3,314,1958,8.701216666666665,MB1
13135050764,D2,697,2842,8.703866666666666,MB1
13063040414,D5,217,1945,8.707183333333335,MB3
13135050335,D3,314,2978,8.709233333333334,MB3
13121010215,D1,46,601,8.713933333333333,MB1
13067030220,D3,825,4983,8.72195,MB2
